Source,Target,Weight,Abs_Weight,RAG_Prompt
mRNA_PPP1R14C,Methylation_cg02693150,0.5265300284359762,0.5265300284359762,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.53) between gene PPP1R14C and CpG site cg02693150 (associated with gene C8orf38). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SPDEF,Methylation_cg22678977,-0.5264653091817293,0.5264653091817293,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.53) between gene SPDEF and CpG site cg22678977 (associated with gene LRRC6). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SPDEF,Methylation_cg04557423,-0.5264188281682087,0.5264188281682087,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.53) between gene SPDEF and CpG site cg04557423 (associated with gene LOC727677). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_DEGS2,Methylation_cg17627629,0.5263127588969712,0.5263127588969712,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.53) between gene DEGS2 and CpG site cg17627629. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,mRNA_AR,0.5261442305341741,0.5261442305341741,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.53) between gene SLC44A4 and gene AR. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg17627629,miRNA_hsa-mir-190b,0.5259404146108453,0.5259404146108453,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.53) between CpG site cg17627629 and microRNA hsa-mir-190b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_FOXC1,Methylation_cg18948877,0.5257580309892916,0.5257580309892916,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.53) between gene FOXC1 and CpG site cg18948877 (associated with gene LINC01238). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_ZNF552,miRNA_hsa-mir-190b,0.5254210490513221,0.5254210490513221,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.53) between gene ZNF552 and microRNA hsa-mir-190b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_TFF3,miRNA_hsa-mir-190b,0.5252172896935052,0.5252172896935052,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.53) between gene TFF3 and microRNA hsa-mir-190b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SPDEF,Methylation_cg03103549,-0.525020998404886,0.525020998404886,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.53) between gene SPDEF and CpG site cg03103549 (associated with gene CRNKL1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CCDC170,miRNA_hsa-mir-190b,0.5249659843349296,0.5249659843349296,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene CCDC170 and microRNA hsa-mir-190b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CA12,miRNA_hsa-mir-18a,-0.5249639659380185,0.5249639659380185,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene CA12 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,mRNA_CCDC170,0.5249472577073304,0.5249472577073304,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene SLC44A4 and gene CCDC170. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,mRNA_TFF3,0.5246766792378442,0.5246766792378442,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene SLC44A4 and gene TFF3. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_XBP1,mRNA_DEGS2,0.524331973957347,0.524331973957347,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene XBP1 and gene DEGS2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,Methylation_cg22789237,-0.5242347408425942,0.5242347408425942,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene SLC44A4 and CpG site cg22789237 (associated with gene SIPA1L2). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,mRNA_C5AR2,0.5241409335213884,0.5241409335213884,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene SLC44A4 and gene C5AR2. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_PRR15,Methylation_cg15690342,0.5238602218105184,0.5238602218105184,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene PRR15 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR2,Methylation_cg04557423,-0.52366951090579,0.52366951090579,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene AGR2 and CpG site cg04557423 (associated with gene LOC727677). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg20415486,Methylation_cg15690342,-0.5227408965677605,0.5227408965677605,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between CpG site cg20415486 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AR,miRNA_hsa-mir-17,-0.5224007051724809,0.5224007051724809,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene AR and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_PRR15,mRNA_DNALI1,0.5223623191188324,0.5223623191188324,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene PRR15 and gene DNALI1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CA12,Methylation_cg04557423,-0.5222372019428856,0.5222372019428856,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene CA12 and CpG site cg04557423 (associated with gene LOC727677). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_TFF3,mRNA_FBP1,0.5219717443824161,0.5219717443824161,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene TFF3 and gene FBP1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_THSD4,Methylation_cg17627629,0.5219240018072097,0.5219240018072097,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene THSD4 and CpG site cg17627629. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg03387103,miRNA_hsa-mir-934,0.5215949334455134,0.5215949334455134,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between CpG site cg03387103 (associated with gene LETM1) and microRNA hsa-mir-934. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC7A8,Methylation_cg04557423,-0.5213423730579673,0.5213423730579673,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene SLC7A8 and CpG site cg04557423 (associated with gene LOC727677). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_PPP1R14C,Methylation_cg17627629,-0.5209757551552137,0.5209757551552137,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene PPP1R14C and CpG site cg17627629. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_DNALI1,Methylation_cg18948877,-0.5207520294989324,0.5207520294989324,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene DNALI1 and CpG site cg18948877 (associated with gene LINC01238). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR3,Methylation_cg02693150,-0.5203124216690612,0.5203124216690612,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene AGR3 and CpG site cg02693150 (associated with gene C8orf38). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR3,mRNA_DNALI1,0.5202254257975408,0.5202254257975408,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene AGR3 and gene DNALI1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
Methylation_cg04557423,Methylation_cg15690342,-0.519494475271936,0.519494475271936,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between CpG site cg04557423 (associated with gene LOC727677) and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CA12,mRNA_AR,0.5188836706916942,0.5188836706916942,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene CA12 and gene AR. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR2,Methylation_cg22678977,-0.5183038675793387,0.5183038675793387,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene AGR2 and CpG site cg22678977 (associated with gene LRRC6). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_DNALI1,Methylation_cg17627629,0.5182364007350868,0.5182364007350868,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene DNALI1 and CpG site cg17627629. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR2,Methylation_cg17627629,0.5181960940651533,0.5181960940651533,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene AGR2 and CpG site cg17627629. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR2,Methylation_cg15690342,0.5178756525704494,0.5178756525704494,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene AGR2 and CpG site cg15690342. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CA12,Methylation_cg25787812,-0.517364361421723,0.517364361421723,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene CA12 and CpG site cg25787812 (associated with gene MICB). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_FBP1,Methylation_cg20456954,-0.5170248765864053,0.5170248765864053,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene FBP1 and CpG site cg20456954 (associated with gene ARFGEF1). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_GATA3,mRNA_SLC44A4,0.5169365973480397,0.5169365973480397,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.52) between gene GATA3 and gene SLC44A4. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,miRNA_hsa-mir-18a,-0.5159335540672939,0.5159335540672939,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene SLC44A4 and microRNA hsa-mir-18a. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CCDC170,Methylation_cg02693150,-0.5156890548858479,0.5156890548858479,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene CCDC170 and CpG site cg02693150 (associated with gene C8orf38). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,miRNA_hsa-mir-17,-0.5156888596336002,0.5156888596336002,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene SLC44A4 and microRNA hsa-mir-17. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC7A8,Methylation_cg22789237,-0.515591908564354,0.515591908564354,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.52) between gene SLC7A8 and CpG site cg22789237 (associated with gene SIPA1L2). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_CA12,Methylation_cg22789237,-0.5145026572310903,0.5145026572310903,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.51) between gene CA12 and CpG site cg22789237 (associated with gene SIPA1L2). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR2,mRNA_FBP1,0.5135395290061556,0.5135395290061556,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.51) between gene AGR2 and gene FBP1. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR2,mRNA_SLC44A4,0.5134532616325543,0.5134532616325543,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.51) between gene AGR2 and gene SLC44A4. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_AGR2,Methylation_cg12633764,-0.5132989377302013,0.5132989377302013,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.51) between gene AGR2 and CpG site cg12633764 (associated with gene MAPT). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SPDEF,Methylation_cg25245963,-0.5130473505726904,0.5130473505726904,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.51) between gene SPDEF and CpG site cg25245963 (associated with gene ZFAT). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_SLC44A4,mRNA_SLC7A8,0.5127062701204904,0.5127062701204904,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.51) between gene SLC44A4 and gene SLC7A8. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_DNALI1,Methylation_cg25245963,-0.5125540621448723,0.5125540621448723,"Context: Breast Cancer multi-omics analysis. Data: Strong negative correlation (r=-0.51) between gene DNALI1 and CpG site cg25245963 (associated with gene ZFAT). Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
mRNA_THSD4,miRNA_hsa-mir-190b,0.5123975294501697,0.5123975294501697,"Context: Breast Cancer multi-omics analysis. Data: Strong positive correlation (r=0.51) between gene THSD4 and microRNA hsa-mir-190b. Task: Search biomedical literature for any evidence supporting a functional link between these specific entities. Constraint 1: If the specific ID (e.g., cg number) is found, Cite it. Constraint 2: If only the gene-level mechanism is found (e.g. methylation of the gene), that is acceptable. Constraint 3: Output ONE concise declarative sentence describing the mechanism followed by [PMID: ...]. If absolutely no evidence exists, output 'No evidence found'."
